# format: T+HH:MM:SS | wall | epoch | speaker(MBTI/trait) -> listener | text
T+00:00:13 | 01:46:51 | 1784566011000 | 風間エマ#b5b(INFJ/心配性) -> None | よし、道具作成のために原木を収集するは達成だ。
T+00:54:07 | 02:40:45 | 1784569245000 | 桜井ボブ#482(ESFP/頑固) -> 風間ダイ#f7c | ダイさん、こんばんは！夜も更けたし、私もこれから拠点に戻って明日に備えてしっかり休む予定だよ。ダイさんも休息をとるんだね、お互いゆっくり休んで明日また頑張ろう！
T+00:54:10 | 02:40:48 | 1784569248000 | 風間ダイ#f7c(INTP/心配性) -> 桜井ボブ#482 | 桜井さん、お疲れ様です。そうですね、休息して明日に備えるのが最も合理的です。ところで、ボブさんは今後、拠点のチェスト周辺の整理などは予定されていますか？もし共有の木材などに余裕ができそうなら、今後お互いに備蓄を補完し合えると非常に効率的だと考えているのですが。
T+00:54:12 | 02:40:50 | 1784569250000 | 桜井ボブ#482(ESFP/頑固) -> 風間ダイ#f7c | ダイさん、共有備蓄の提案、大賛成だよ！道具や材料の整理は大切だから、明日以降に改めて詳しい相談をさせてもらうね。それじゃあ、明日の作業に向けて、私は今から家に戻ってしっかり休むことにするよ！
T+00:54:13 | 02:40:51 | 1784569251000 | 西森ミオ#781(INFJ/好奇心旺盛) -> None | 建材が足りない（oak_log×15、oak_planks×8）。素材から作って建て直す。
T+00:54:21 | 02:40:59 | 1784569259000 | 東雲カイ#a50(INFP/頑固) -> None | …口先ばかりで何も成せていない。木製の斧を作る。まずは原木からだ。無駄話はもう終わりにする。
T+00:54:27 | 02:41:05 | 1784569265000 | 大川タケル#e00(ESFJ/皮肉屋) -> None | …まったく、石を掘る場所を間違えるとは。計画を練り直すのは時間の無駄だ。石が取れる場所へ向かい、さっさとツルハシを作る。
T+00:54:28 | 02:41:06 | 1784569266000 | 林カイ#48a(ISFP/皮肉屋) -> None | …足が冷えるな。とりあえず陸に上がって、拠点に戻る道を思い出さないと。
T+00:54:47 | 02:41:25 | 1784569285000 | 川原フウ#f33(ENFP/心配性) -> None | こんなジメジメした水の中じゃ、家なんて建てられないね。ボートでさっさと移動して、マシな場所を見つけてやるよ。
T+00:54:53 | 02:41:31 | 1784569291000 | 大川イオ#5c4(ESFJ/心配性) -> None | 建材が足りない（birch_log×44、birch_planks×34、birch_door×1、birch_stairs×83、birch_fence×1、birch_pressure_plate×1、birch_slab×9）。素材から作って建て直す。
T+00:55:00 | 02:41:38 | 1784569298000 | 大川イオ#5c4(ESFJ/心配性) -> None | はじめまして大川タケルさん、そして風間ダイさん。私は今、村の安全を高めるために拠点の周囲へたいまつを設置する作業を計画しているところです。お二人はこの付近で何か予定はありますか？
T+00:55:02 | 02:41:40 | 1784569300000 | 大川タケル#e00(ESFJ/皮肉屋) -> None | はじめまして、大川イオさん、風間ダイさん。私は東側の照明と木炭供給を担っているが、イオさんの安全対策と重複するなら範囲の調整が必要だね。私はこの後、石器へのアップグレードのために採掘へ向かうよ。
T+00:55:05 | 02:41:43 | 1784569303000 | 風間ダイ#f7c(INTP/心配性) -> None | はじめまして、風間ダイです。イオさんの安全対策とタケルさんの採掘計画、どちらも村にとって重要ですが、夜の作業はリスクを伴うため休息を優先すべきかと思います。私はこの後、原木を1つ伐採したらすぐに拠点で休息をとります。
T+00:55:07 | 02:41:45 | 1784569305000 | 大川イオ#5c4(ESFJ/心配性) -> None | タケルさん、東側の照明と木炭を担当されているのですね、心強いです。私はこのまま拠点の周囲の安全を確保したらすぐに休息に入りますので、どうぞお気をつけて作業なさってくださいね。
T+00:55:10 | 02:41:48 | 1784569308000 | 大川タケル#e00(ESFJ/皮肉屋) -> None | 休息の是非はどうでもいいが、照明範囲の重複だけは避けよう。私は採掘へ向かうから、あとは各々の効率を優先させてもらおうか。
T+00:55:12 | 02:41:50 | 1784569310000 | 風間ダイ#f7c(INTP/心配性) -> None | お二人の予定は承知しました。それでは、私は予定通りすぐそこの原木を伐採して、拠点で休息をとることにします。お先に失礼します。
T+00:55:17 | 02:41:55 | 1784569315000 | 大川イオ#5c4(ESFJ/心配性) -> None | 夜も深まってきましたね。せめてこの北側の拠点はしっかりと明るくして、安心して休める環境に整えてしまいましょう。
T+00:55:39 | 02:42:17 | 1784569337000 | 風間ダイ#f7c(INTP/心配性) -> None | …さて、この原木を伐採すれば本日の作業は終了です。明日の朝、効率的に活動するためにも、今は無理をせず休息を優先します。
T+00:55:40 | 02:42:18 | 1784569338000 | 川原フウ#f33(ENFP/心配性) -> None | 建てる前に材料を用意する（不足: oak_stairs×70、oak_log×17、oak_planks×149、dirt×5、oak_fence×6、oak_door×3、oak_pressure_plate×1）。
T+00:55:42 | 02:42:20 | 1784569340000 | 谷口アル#a65(INTJ/のんき) -> None | …寄り道が過ぎた。これより最短距離で拠点へ戻り、休息をとる。それが最も合理的だ。
T+00:55:48 | 02:42:26 | 1784569346000 | 桜井ボブ#482(ESFP/頑固) -> None | タケルさん、驚いたよ！ここは私の拠点だから、あまり奥に入り込まないでね。私はもう休むから、また明日お話ししよう。
T+00:56:23 | 02:43:01 | 1784569381000 | 林カイ#48a(ISFP/皮肉屋) -> None | …道具も作らず水遊びか。我ながら、もうちょっと要領良くやれないものか。
T+00:56:30 | 02:43:08 | 1784569388000 | 大川タケル#e00(ESFJ/皮肉屋) -> None | …桜井を追うのは時間の無駄だな。計画を立て直す。まずは拠点に戻り、安全を確保した上で効率的な採掘の準備を整えるのが先決だ。
T+00:56:38 | 02:43:16 | 1784569396000 | 風間エマ#b5b(INFJ/心配性) -> None | 建てる前に材料を用意する（不足: oak_stairs×70、ladder×3、cobblestone×17、oak_planks×126、dirt×39、oak_fence×6、oak_door×3、oak_pressure_plate×1）。
T+00:56:43 | 02:43:21 | 1784569401000 | 小柳イオ#e51(ESFJ/皮肉屋) -> None | …松明一つすら満足に管理できない者が多い中、私の執務室は盤石な基盤の上に築かれる。夜の帳が下りようとも、私はこの石を切り崩し続けるまでよ。
T+00:56:46 | 02:43:24 | 1784569404000 | 川原フウ#f33(ENFP/心配性) -> None | …建てる場所が悪かったか。この辺りは邪魔くさいやつばかりだな。さっさと木を伐って屋根を完成させるぞ。
T+00:56:50 | 02:43:28 | 1784569408000 | 東雲ソラ#358(ENTP/臆病) -> None | …口では拠点に戻ると言いながら、無駄に外を彷徨っていたな。この非効率さは恥ずべきだ。まずは拠点へ戻り、全てを終わらせる。
T+00:56:52 | 02:43:30 | 1784569410000 | 東雲ソラ#358(ENTP/臆病) -> None | はじめまして、東雲ソラだ。私は拠点の西側防衛網の照明設計を担当しており、今は休息のために戻る最中だが、夜の闇は非効率で危険だ。カイ、お前も無駄に外を歩かず、さっさと帰って身を守れ。
T+00:56:54 | 02:43:32 | 1784569412000 | 東雲カイ#a50(INFP/頑固) -> None | ソラ、助言は感謝するが私の効率を信じてくれ。私は拠点へ戻り明日に備えるが、無駄な夜更かしをするつもりはない。
T+00:56:56 | 02:43:34 | 1784569414000 | 風間エマ#b5b(INFJ/心配性) -> None | 挨拶は済ませたはずよ。私は計画通り拠点へ戻り、明日に備えて休息をとるわ。これ以上の対話は時間の無駄よ。
T+00:56:58 | 02:43:36 | 1784569416000 | 林ソラ#017(ISTP/正義感が強い) -> None | 私は建築の仕上げを担当している。休息は最も合理的だ、これで失礼する。
T+00:57:00 | 02:43:38 | 1784569418000 | 川原フウ#f33(ENFP/心配性) -> None | 建てる前に材料を用意する（不足: oak_log×44、oak_planks×161、dirt×1）。
T+00:57:00 | 02:43:38 | 1784569418000 | 真砂アル#ef2(ESFJ/強欲) -> 川原フウ#f33 | 川原フウ、こんな夜中まで何をしているんだ？私は北東の採石場の管理で一仕事終えたところだが、これから拠点に戻って休む予定だ。お前はこれからまだ作業を続けるつもりか？
T+00:57:00 | 02:43:38 | 1784569418000 | 東雲ソラ#358(ENTP/臆病) -> None | 全員、拠点の防衛網を担う者として自覚が足りないな。私はこれ以上付き合っていられないので、一足先に帰宅して効率的な休息をとらせてもらう。では。
T+00:57:02 | 02:43:40 | 1784569420000 | 川原フウ#f33(ENFP/心配性) -> 真砂アル#ef2 | 真砂アル、私は家の建築が終わるまで休む気はないよ。夜の寒さに震えるなんて御免だからね。今は板材を加工して壁を組み上げる予定だ。
T+00:57:03 | 02:43:41 | 1784569421000 | 東雲カイ#a50(INFP/頑固) -> None | ふん、ようやく静かになったな。無駄な議論はここまでだ。私は予定通り拠点に戻り、休息を最優先させてもらう。
T+00:57:04 | 02:43:42 | 1784569422000 | 谷口アル#a65(INTJ/のんき) -> 大川タケル#e00 | タケル、先ほどは休息の重要性を説いたが、君はその後も作業を続けたのか。君の計画がどのような結果をもたらしたのか、その後の予定を聞かせてもらいたい。
T+00:57:04 | 02:43:42 | 1784569422000 | 真砂アル#ef2(ESFJ/強欲) -> 川原フウ#f33 | 建築もいいが、効率を無視して夜通しやるのは愚策だ。資材を無駄にする前に休息をとるのが賢明な村人の務めだぞ。私はこれ以上付き合っていられない、拠点に戻って休ませてもらう。
T+00:57:05 | 02:43:43 | 1784569423000 | 風間エマ#b5b(INFJ/心配性) -> None | 個々の休息が村の存続に直結するわ。私はこれより速やかに拠点へ戻り、明日の作業に向けて完全に休息をとる。
T+00:57:07 | 02:43:45 | 1784569425000 | 川原フウ#f33(ENFP/心配性) -> 真砂アル#ef2 | 効率だの休息だの、他人のやり方に口出しするのはお節介だ。夜の危険を避けるために屋根が必要なのは明白だろう、私はこのまま壁を組み上げる。勝手に休んでいればいい。
T+00:57:07 | 02:43:45 | 1784569425000 | 大川タケル#e00(ESFJ/皮肉屋) -> 谷口アル#a65 | 谷口、相変わらず休息という名の停滞を推奨するのだな。私は予定通り石材の確保を終え、今は拠点に戻って次の効率的な活動への備えをするところだ。貴様も自分の役割に集中したほうがいいのではないか。
T+00:57:07 | 02:43:45 | 1784569425000 | 林ソラ#017(ISTP/正義感が強い) -> None | 個々の休息が村の存続に直結するという意見には同意する。私はこれより拠点で休息をとる。これで失礼する。
T+00:57:09 | 02:43:47 | 1784569427000 | 谷口アル#a65(INTJ/のんき) -> 大川タケル#e00 | 停滞ではない。休息は出力を最大化するための論理的な投資だ。君の石材確保が今後の建築効率にどう貢献するのか、具体的な計画を聞かせてもらいたい。私はこれより休息をとるが、その後に君の成果を確認させてもらう。
T+00:57:12 | 02:43:50 | 1784569430000 | 大川タケル#e00(ESFJ/皮肉屋) -> 谷口アル#a65 | 論理的な投資だと？休息を正当化するために随分と立派な言葉を並べるんだな。君のその『成果』とやらが、私の計画の足元にも及ばないことは明白だ。私はもう行く、これ以上無駄な時間を君に割くつもりはない。
T+00:57:13 | 02:43:51 | 1784569431000 | 川原フウ#f33(ENFP/心配性) -> None | …壁を完成させなきゃいけないのに、また資材集めか。効率が悪いなんて言わせない、すぐに仕上げてやる。
T+00:57:18 | 02:43:56 | 1784569436000 | 東雲カイ#a50(INFP/頑固) -> None | …口ばかりで、結局拠点にすら辿り着いていないとは。無駄な議論に付き合いすぎたな。さっさと帰って休むぞ。
